Compound,A,OxidationStateofA,Aprime,OxidationStateofAprime,B,OxidationStateofB,Bprime,OxidationStateofBprime,X,OxidationStateofX,Xprime,OxidationStateofXprime,GroupCat,Temperature,Z,Volume,CalculatedDensity,SpaceGroup,SpaceGroupNumber,TiltAll_1,TiltAll_2,TiltAll_3,TiltAll_4,TiltAll_5,TiltAll_6,ZofX,ZofXprime,ZofB,ZofBprime,ZofA,ZofAprime,AtomicMassofX,AtomicMassofXprime,AtomicMassofB,AtomicMassofBprime,AtomicMassofA,AtomicMassofAprime,ARENofX,ARENofXprime,ARENofB,ARENofBprime,ARENofA,ARENofAprime,r_XIIofA,r_XIIofAprime,r_VIofBprime,r_VIofB,rofX,rofXprime,CrystalRadiusofA,CrystalRadiusofAprime,CrystalRadiusofBprime,CrystalRadiusofX,CrystalRadiusofXprime,CrystalRadiusofB,GroupofB,GroupofA,GroupofAprime,GroupofBprime,GroupofX,GroupofXprime,IonicRadiiofX,IonicRadiiofXprime,IonicRadiiofB,IonicRadiiofBprime,IonicRadiiofA,IonicRadiiofAprime,IonizationPotentialofX,IonizationPotentialofXprime,IonizationPotentialofB,IonizationPotentialofBprime,IonizationPotentialofA,IonizationPotentialofAprime,MendeleevNumberofX,MendeleevNumberofXprime,MendeleevNumberofB,MendeleevNumberofBprime,MendeleevNumberofA,MendeleevNumberofAprime,PaulingENofX,PaulingENofXprime,PaulingENofB,PaulingENofBprime,PaulingENofA,PaulingENofAprime,PeriodofX,PeriodofXprime,PeriodofB,PeriodofBprime,PeriodofA,PeriodofAprime,ValenceElectronsofX,ValenceElectronsofXprime,ValenceElectronsofB,ValenceElectronsofBprime,ValenceElectronsofA,ValenceElectronsofAprime,ZungerRadiiofX,ZungerRadiiofXprime,ZungerRadiiofB,ZungerRadiiofBprime,ZungerRadiiofA,ZungerRadiiofAprime,BoilingPtofA,BoilingPtofAprime,BoilingPtofB,BoilingPtofX,BoilingPtofXprime,BoilingPtofBprime,CoefficientofLinearThermalExpansionatSpecofA,CoefficientofLinearThermalExpansionatSpecofAprime,CoefficientofLinearThermalExpansionatSpecofB,CoefficientofLinearThermalExpansionatSpecofBprime,DensityatSpecofA,DensityatSpecofAprime,DensityatSpecofB,DensityatSpecofBprime,EnthalpyofFusionofA,EnthalpyofFusionofAprime,EnthalpyofFusionofB,EnthalpyofFusionofBprime,MeltingPtofA,MeltingPtofAprime,MeltingPtofB,MeltingPtofBprime,SpecificHeatCapacityofA,SpecificHeatCapacityofAprime,SpecificHeatCapacityofB,SpecificHeatCapacityofBprime,ThermalHeatConductivityofA,ThermalHeatConductivityofAprime,ThermalHeatConductivityofB,ThermalHeatConductivityofBprime,rA,rB,rX,ToleranceBVP
Rb2KInF6,Rb,1,Rb,1,K,1,In,3,F,-1,F,-1,3,293,4,751.91,3.88,Fm-3m,225,23,0,0,0,0,0,9,9,19,49,37,37,18.9984032,18.9984032,39.0983,114.818,85.4678,85.4678,4.1,4.1,0.91,1.49,0.89,0.89,1.972,1.972,0.948,1.585,1.145,1.145,1.66,1.66,0.94,1.19,1.19,1.52,1,1,1,13,17,17,1.33,1.33,1.38,0.8,1.52,1.52,17.42282,17.42282,4.34066,5.78636,4.17713,4.17713,93,93,3,75,4,4,3.98,3.98,0.82,1.78,0.82,0.82,2,2,4,5,5,5,1,1,1,4,2,2,0.25,0.25,1.54,0.94,1.67,1.67,688,688,759,-188.11,-188.11,2072,-300,-300,83.3,32.1,1.53,1.53,0.89,7.31,25.6,25.6,59.6,28.6,39.3,39.3,63.38,156.6,0.364,0.364,0.757,0.233,0.582,0.582,1.024,0.816,1.972,1.2665,1.145,0.913975466
Rb2KVF6,Rb,1,Rb,1,K,1,V,3,F,-1,F,-1,3,293,4,694.33,3.59,Fm-3m,225,23,0,0,0,0,0,9,9,19,23,37,37,18.9984032,18.9984032,39.0983,50.9415,85.4678,85.4678,4.1,4.1,0.91,1.45,0.89,0.89,1.972,1.972,0.789,1.585,1.145,1.145,1.66,1.66,0.78,1.19,1.19,1.52,1,1,1,5,17,17,1.33,1.33,1.38,0.64,1.52,1.52,17.42282,17.42282,4.34066,6.7462,4.17713,4.17713,93,93,3,46,4,4,3.98,3.98,0.82,1.63,0.82,0.82,2,2,4,4,5,5,1,1,1,5,2,2,0.25,0.25,1.54,1.09,1.67,1.67,688,688,759,-188.11,-188.11,3407,-300,-300,83.3,8.4,1.53,1.53,0.89,6,25.6,25.6,59.6,422,39.3,39.3,63.38,1910,0.364,0.364,0.757,0.489,0.582,0.582,1.024,0.307,1.972,1.187,1.145,0.945133721
Rb2KWO3F3,Rb,1,Rb,1,K,1,W,6,O,-2,F,-1,4,293,4,714.56,4.64,Fm-3m,225,23,0,0,0,0,0,8,9,19,74,37,37,15.9994,18.9984032,39.0983,183.84,85.4678,85.4678,3.5,4.1,0.91,1.4,0.89,0.89,1.972,1.972,0.71,1.585,1.21,1.145,1.66,1.66,0.74,1.26,1.19,1.52,1,1,1,6,16,17,1.4,1.33,1.38,0.6,1.52,1.52,13.61806,17.42282,4.34066,7.864,4.17713,4.17713,87,93,3,51,4,4,3.44,3.98,0.82,1.7,0.82,0.82,2,2,4,6,5,5,2,1,1,7,2,2,0.285,0.25,1.54,1.22,1.67,1.67,688,688,759,-182.962,-188.11,5555,-300,-300,83.3,4.5,1.53,1.53,0.89,19.3,25.6,25.6,59.6,284.5,39.3,39.3,63.38,3414,0.364,0.364,0.757,0.132,0.582,0.582,1.024,1.74,1.972,1.1475,1.1775,0.957863573
Rb2KYF6,Rb,1,Rb,1,K,1,Y,3,F,-1,F,-1,NaN,293,2,398.59,3.44,P121/n1,14,10,11,0,0,0,0,9,9,19,39,37,37,18.9984032,18.9984032,39.0983,88.90585,85.4678,85.4678,4.1,4.1,0.91,1.11,0.89,0.89,1.972,1.972,1.065,1.585,1.145,1.145,1.66,1.66,1.04,1.19,1.19,1.52,1,1,1,3,17,17,1.33,1.33,1.38,0.9,1.52,1.52,17.42282,17.42282,4.34066,6.2171,4.17713,4.17713,93,93,3,12,4,4,3.98,3.98,0.82,1.22,0.82,0.82,2,2,4,5,5,5,1,1,1,4,2,2,0.25,0.25,1.54,1.32,1.67,1.67,688,688,759,-188.11,-188.11,3345,-300,-300,83.3,10.6,1.53,1.53,0.89,4.47,25.6,25.6,59.6,128,39.3,39.3,63.38,1522,0.364,0.364,0.757,0.298,0.582,0.582,1.024,0.172,1.972,1.325,1.145,0.892328679
Rb2NaAlF6,Rb,1,Rb,1,Na,1,Al,3,F,-1,F,-1,3,293,4,573.59,3.88,Fm-3m,225,23,0,0,0,0,0,9,9,11,13,37,37,18.9984032,18.9984032,22.98977,26.981538,85.4678,85.4678,4.1,4.1,1.01,1.47,0.89,0.89,1.972,1.972,0.666,1.256,1.145,1.145,1.66,1.66,0.675,1.19,1.19,1.16,1,1,1,13,17,17,1.33,1.33,1.02,0.54,1.52,1.52,17.42282,17.42282,5.13908,5.98577,4.17713,4.17713,93,93,2,73,4,4,3.98,3.98,0.93,1.61,0.82,0.82,2,2,3,3,5,5,1,1,1,3,2,2,0.25,0.25,1.1,0.77,1.67,1.67,688,688,882.94,-188.11,-188.11,2519,-300,-300,71,23.1,1.53,1.53,0.97,2.7,25.6,25.6,113.1,399.9,39.3,39.3,97.79,660.32,0.364,0.364,1.225,0.904,0.582,0.582,1.41,2.37,1.972,0.961,1.145,1.046558327
Rb2NaCrF6,Rb,1,Rb,1,Na,1,Cr,3,F,-1,F,-1,3,293,4,596.52,4.01,Fm-3m,225,23,0,0,0,0,0,9,9,11,24,37,37,18.9984032,18.9984032,22.98977,51.9961,85.4678,85.4678,4.1,4.1,1.01,1.56,0.89,0.89,1.972,1.972,0.77,1.256,1.145,1.145,1.66,1.66,0.755,1.19,1.19,1.16,1,1,1,6,17,17,1.33,1.33,1.02,0.62,1.52,1.52,17.42282,17.42282,5.13908,6.7665,4.17713,4.17713,93,93,2,49,4,4,3.98,3.98,0.93,1.66,0.82,0.82,2,2,3,4,5,5,1,1,1,6,2,2,0.25,0.25,1.1,1.07,1.67,1.67,688,688,882.94,-188.11,-188.11,2671,-300,-300,71,4.9,1.53,1.53,0.97,7.15,25.6,25.6,113.1,404,39.3,39.3,97.79,1907,0.364,0.364,1.225,0.45,0.582,0.582,1.41,0.937,1.972,1.013,1.145,1.021340054
Rb2NaCrF6,Rb,1,Rb,1,Na,1,Cr,3,F,-1,F,-1,3,293,4,596.52,4.01,Fm-3m,225,23,0,0,0,0,0,9,9,11,24,37,37,18.9984032,18.9984032,22.98977,51.9961,85.4678,85.4678,4.1,4.1,1.01,1.56,0.89,0.89,1.972,1.972,0.77,1.256,1.145,1.145,1.66,1.66,0.755,1.19,1.19,1.16,1,1,1,6,17,17,1.33,1.33,1.02,0.62,1.52,1.52,17.42282,17.42282,5.13908,6.7665,4.17713,4.17713,93,93,2,49,4,4,3.98,3.98,0.93,1.66,0.82,0.82,2,2,3,4,5,5,1,1,1,6,2,2,0.25,0.25,1.1,1.07,1.67,1.67,688,688,882.94,-188.11,-188.11,2671,-300,-300,71,4.9,1.53,1.53,0.97,7.15,25.6,25.6,113.1,404,39.3,39.3,97.79,1907,0.364,0.364,1.225,0.45,0.582,0.582,1.41,0.937,1.972,1.013,1.145,1.021340054
Rb2NaErF6,Rb,1,Rb,1,Na,1,Er,3,F,-1,F,-1,3,293,4,697.16,4.53,Fm-3m,225,23,0,0,0,0,0,9,9,11,68,37,37,18.9984032,18.9984032,22.98977,167.259,85.4678,85.4678,4.1,4.1,1.01,-300,0.89,0.89,1.972,1.972,1.034,1.256,1.145,1.145,1.66,1.66,1.03,1.19,1.19,1.16,1,1,1,3,17,17,1.33,1.33,1.02,0.89,1.52,1.52,17.42282,17.42282,5.13908,6.1077,4.17713,4.17713,93,93,2,35,4,4,3.98,3.98,0.93,1.24,0.82,0.82,2,2,3,6,5,5,1,1,1,3,2,2,0.25,0.25,1.1,-300,1.67,1.67,688,688,882.94,-188.11,-188.11,2868,-300,-300,71,12.2,1.53,1.53,0.97,9.07,25.6,25.6,113.1,119,39.3,39.3,97.79,1529,0.364,0.364,1.225,0.168,0.582,0.582,1.41,0.145,1.972,1.145,1.145,0.962468051
Rb2NaFeF6,Rb,1,Rb,1,Na,1,Fe,3,F,-1,F,-1,3,293,4,605.93,3.99,Fm-3m,225,23,0,0,0,0,0,9,9,11,26,37,37,18.9984032,18.9984032,22.98977,55.845,85.4678,85.4678,4.1,4.1,1.01,1.64,0.89,0.89,1.972,1.972,0.805,1.256,1.145,1.145,1.66,1.66,0.69,1.19,1.19,1.16,1,1,1,8,17,17,1.33,1.33,1.02,0.55,1.52,1.52,17.42282,17.42282,5.13908,7.9024,4.17713,4.17713,93,93,2,55,4,4,3.98,3.98,0.93,1.83,0.82,0.82,2,2,3,4,5,5,1,1,1,3,2,2,0.25,0.25,1.1,0.95,1.67,1.67,688,688,882.94,-188.11,-188.11,2861,-300,-300,71,11.8,1.53,1.53,0.97,7.87,25.6,25.6,113.1,247.3,39.3,39.3,97.79,1538,0.364,0.364,1.225,0.449,0.582,0.582,1.41,0.802,1.972,1.0305,1.145,1.013124264
Rb2NaTmCl6,Rb,1,Rb,1,Na,1,Tm,3,Cl,-1,Cl,-1,NaN,293,4,1175.23,3.25,P4/nbmS,-300,-300,0,0,0,0,0,17,17,11,69,37,37,35.453,35.453,22.98977,168.93421,85.4678,85.4678,2.83,2.83,1.01,-300,0.89,0.89,1.972,1.972,1.046,1.256,1.67,1.67,1.66,1.66,1.02,1.67,1.67,1.16,1,1,1,3,17,17,1.81,1.81,1.02,0.88,1.52,1.52,12.96764,12.96764,5.13908,6.18431,4.17713,4.17713,94,94,2,37,4,4,3.16,3.16,0.93,1.25,0.82,0.82,3,3,3,6,5,5,5,5,1,3,2,2,0.5,0.5,1.1,-300,1.67,1.67,688,688,882.94,-34.04,-34.04,1950,-300,-300,71,13.3,1.53,1.53,0.97,9.32,25.6,25.6,113.1,99.7,39.3,39.3,97.79,1545,0.364,0.364,1.225,0.16,0.582,0.582,1.41,0.169,1.972,1.151,1.67,0.912897163
Rb2NaTmCl6,Rb,1,Rb,1,Na,1,Tm,3,Cl,-1,Cl,-1,3,293,4,1167.58,3.27,Fm-3m,225,23,0,0,0,0,0,17,17,11,69,37,37,35.453,35.453,22.98977,168.93421,85.4678,85.4678,2.83,2.83,1.01,-300,0.89,0.89,1.972,1.972,1.046,1.256,1.67,1.67,1.66,1.66,1.02,1.67,1.67,1.16,1,1,1,3,17,17,1.81,1.81,1.02,0.88,1.52,1.52,12.96764,12.96764,5.13908,6.18431,4.17713,4.17713,94,94,2,37,4,4,3.16,3.16,0.93,1.25,0.82,0.82,3,3,3,6,5,5,5,5,1,3,2,2,0.5,0.5,1.1,-300,1.67,1.67,688,688,882.94,-34.04,-34.04,1950,-300,-300,71,13.3,1.53,1.53,0.97,9.32,25.6,25.6,113.1,99.7,39.3,39.3,97.79,1545,0.364,0.364,1.225,0.16,0.582,0.582,1.41,0.169,1.972,1.151,1.67,0.912897163
Rb2NaVF6,Rb,1,Rb,1,Na,1,V,3,F,-1,F,-1,3,293,4,607.22,3.93,Fm-3m,225,23,0,0,0,0,0,9,9,11,23,37,37,18.9984032,18.9984032,22.98977,50.9415,85.4678,85.4678,4.1,4.1,1.01,1.45,0.89,0.89,1.972,1.972,0.789,1.256,1.145,1.145,1.66,1.66,0.78,1.19,1.19,1.16,1,1,1,5,17,17,1.33,1.33,1.02,0.64,1.52,1.52,17.42282,17.42282,5.13908,6.7462,4.17713,4.17713,93,93,2,46,4,4,3.98,3.98,0.93,1.63,0.82,0.82,2,2,3,4,5,5,1,1,1,5,2,2,0.25,0.25,1.1,1.09,1.67,1.67,688,688,882.94,-188.11,-188.11,3407,-300,-300,71,8.4,1.53,1.53,0.97,6,25.6,25.6,113.1,422,39.3,39.3,97.79,1910,0.364,0.364,1.225,0.489,0.582,0.582,1.41,0.307,1.972,1.0225,1.145,1.016863593
Rb2NaYF6,Rb,1,Rb,1,Na,1,Y,3,F,-1,F,-1,3,293,4,703.78,3.75,Fm-3m,225,23,0,0,0,0,0,9,9,11,39,37,37,18.9984032,18.9984032,22.98977,88.90585,85.4678,85.4678,4.1,4.1,1.01,1.11,0.89,0.89,1.972,1.972,1.065,1.256,1.145,1.145,1.66,1.66,1.04,1.19,1.19,1.16,1,1,1,3,17,17,1.33,1.33,1.02,0.9,1.52,1.52,17.42282,17.42282,5.13908,6.2171,4.17713,4.17713,93,93,2,12,4,4,3.98,3.98,0.93,1.22,0.82,0.82,2,2,3,5,5,5,1,1,1,4,2,2,0.25,0.25,1.1,1.32,1.67,1.67,688,688,882.94,-188.11,-188.11,3345,-300,-300,71,10.6,1.53,1.53,0.97,4.47,25.6,25.6,113.1,128,39.3,39.3,97.79,1522,0.364,0.364,1.225,0.298,0.582,0.582,1.41,0.172,1.972,1.1605,1.145,0.955997327
RbBeF3,Rb,1,Rb,1,Be,2,Be,2,F,-1,F,-1,16,293,4,329.72,3.05,P212121,19,-300,0,0,0,0,0,9,9,4,4,37,37,18.9984032,18.9984032,9.012182,9.012182,85.4678,85.4678,4.1,4.1,1.47,1.47,0.89,0.89,1.972,1.972,0.577,0.577,1.145,1.145,1.66,1.66,0.59,1.19,1.19,0.59,2,1,1,2,17,17,1.33,1.33,0.45,0.45,1.52,1.52,17.42282,17.42282,9.3227,9.3227,4.17713,4.17713,93,93,67,67,4,4,3.98,3.98,1.57,1.57,0.82,0.82,2,2,2,2,5,5,1,1,2,2,2,2,0.25,0.25,0.64,0.64,1.67,1.67,688,688,2471,-188.11,-188.11,2471,-300,-300,11.3,11.3,1.53,1.53,1.85,1.85,25.6,25.6,876,876,39.3,39.3,1287,1287,0.364,0.364,1.82,1.82,0.582,0.582,2,2,1.972,0.577,1.145,1.279937188
RbCaF3,Rb,1,Rb,1,Ca,2,Ca,2,F,-1,F,-1,3,293,1,88.36,3.43,Pm-3m,221,23,0,0,0,0,0,9,9,20,20,37,37,18.9984032,18.9984032,40.078,40.078,85.4678,85.4678,4.1,4.1,1.04,1.04,0.89,0.89,1.972,1.972,1.163,1.163,1.145,1.145,1.66,1.66,1.14,1.19,1.19,1.14,2,1,1,2,17,17,1.33,1.33,1,1,1.52,1.52,17.42282,17.42282,6.11316,6.11316,4.17713,4.17713,93,93,7,7,4,4,3.98,3.98,1,1,0.82,0.82,2,2,4,4,5,5,1,1,2,2,2,2,0.25,0.25,1.32,1.32,1.67,1.67,688,688,1484,-188.11,-188.11,1484,-300,-300,22.3,22.3,1.53,1.53,1.54,1.54,25.6,25.6,213.1,213.1,39.3,39.3,842,842,0.364,0.364,0.646,0.646,0.582,0.582,2,2,1.972,1.163,1.145,0.954961801
RbCdBr3,Rb,1,Rb,1,Cd,2,Cd,2,Br,-1,Br,-1,7,293,4,618.82,4.7,Pnma,62,10,11,0,0,0,0,35,35,48,48,37,37,79.904,79.904,112.411,112.411,85.4678,85.4678,2.74,2.74,1.46,1.46,0.89,0.89,1.972,1.972,1.1,1.1,1.82,1.82,1.66,1.66,1.09,1.82,1.82,1.09,12,1,1,12,17,17,1.96,1.96,0.95,0.95,1.52,1.52,11.81381,11.81381,8.9938,8.9938,4.17713,4.17713,95,95,70,70,4,4,2.96,2.96,1.69,1.69,0.82,0.82,4,4,5,5,5,5,2,2,3,3,2,2,0.58,0.58,0.985,0.985,1.67,1.67,688,688,767,58.8,58.8,767,-300,-300,30.8,30.8,1.53,1.53,8.69,8.69,25.6,25.6,55.2,55.2,39.3,39.3,321.07,321.07,0.364,0.364,0.231,0.231,0.582,0.582,0.968,0.968,1.972,1.1,1.82,0.918270176
RbCdCl3,Rb,1,Rb,1,Cd,2,Cd,2,Cl,-1,Cl,-1,7,293,4,541.57,3.73,Pnma,62,10,11,0,0,0,0,17,17,48,48,37,37,35.453,35.453,112.411,112.411,85.4678,85.4678,2.83,2.83,1.46,1.46,0.89,0.89,1.972,1.972,1.1,1.1,1.67,1.67,1.66,1.66,1.09,1.67,1.67,1.09,12,1,1,12,17,17,1.81,1.81,0.95,0.95,1.52,1.52,12.96764,12.96764,8.9938,8.9938,4.17713,4.17713,94,94,70,70,4,4,3.16,3.16,1.69,1.69,0.82,0.82,3,3,5,5,5,5,5,5,3,3,2,2,0.5,0.5,0.985,0.985,1.67,1.67,688,688,767,-34.04,-34.04,767,-300,-300,30.8,30.8,1.53,1.53,8.69,8.69,25.6,25.6,55.2,55.2,39.3,39.3,321.07,321.07,0.364,0.364,0.231,0.231,0.582,0.582,0.968,0.968,1.972,1.1,1.67,0.929705017
RbCdF3,Rb,1,Rb,1,Cd,2,Cd,2,F,-1,F,-1,3,293,1,85.18,4.97,Pm-3m,221,23,0,0,0,0,0,9,9,48,48,37,37,18.9984032,18.9984032,112.411,112.411,85.4678,85.4678,4.1,4.1,1.46,1.46,0.89,0.89,1.972,1.972,1.1,1.1,1.145,1.145,1.66,1.66,1.09,1.19,1.19,1.09,12,1,1,12,17,17,1.33,1.33,0.95,0.95,1.52,1.52,17.42282,17.42282,8.9938,8.9938,4.17713,4.17713,93,93,70,70,4,4,3.98,3.98,1.69,1.69,0.82,0.82,2,2,5,5,5,5,1,1,3,3,2,2,0.25,0.25,0.985,0.985,1.67,1.67,688,688,767,-188.11,-188.11,767,-300,-300,30.8,30.8,1.53,1.53,8.69,8.69,25.6,25.6,55.2,55.2,39.3,39.3,321.07,321.07,0.364,0.364,0.231,0.231,0.582,0.582,0.968,0.968,1.972,1.1,1.145,0.981760284
RbCoCl3,Rb,1,Rb,1,Co,2,Co,2,Cl,-1,Cl,-1,6,293,2,254.37,3.27,P63/mmc,194,-300,0,0,0,0,0,17,17,27,27,37,37,35.453,35.453,58.9332,58.9332,85.4678,85.4678,2.83,2.83,1.7,1.7,0.89,0.89,1.972,1.972,0.888,0.888,1.67,1.67,1.66,1.66,0.79,1.67,1.67,0.79,9,1,1,9,17,17,1.81,1.81,0.65,0.65,1.52,1.52,12.96764,12.96764,7.881,7.881,4.17713,4.17713,94,94,58,58,4,4,3.16,3.16,1.88,1.88,0.82,0.82,3,3,4,4,5,5,5,5,4,4,2,2,0.5,0.5,0.92,0.92,1.67,1.67,688,688,2927,-34.04,-34.04,2927,-300,-300,13,13,1.53,1.53,8.86,8.86,25.6,25.6,272.5,272.5,39.3,39.3,1495,1495,0.364,0.364,0.421,0.421,0.582,0.582,1,1,1.972,0.888,1.67,1.00675641
RbCoF3,Rb,1,Rb,1,Co,2,Co,2,F,-1,F,-1,6,293,1,453.91,4.42,P63-mmc,-300,-300,0,0,0,0,0,9,9,27,27,37,37,18.9984032,18.9984032,58.9332,58.9332,85.4678,85.4678,4.1,4.1,1.7,1.7,0.89,0.89,1.972,1.972,0.888,0.888,1.145,1.145,1.66,1.66,0.79,1.19,1.19,0.79,9,1,1,9,17,17,1.33,1.33,0.65,0.65,1.52,1.52,17.42282,17.42282,7.881,7.881,4.17713,4.17713,93,93,58,58,4,4,3.98,3.98,1.88,1.88,0.82,0.82,2,2,4,4,5,5,1,1,4,4,2,2,0.25,0.25,0.92,0.92,1.67,1.67,688,688,2927,-188.11,-188.11,2927,-300,-300,13,13,1.53,1.53,8.86,8.86,25.6,25.6,272.5,272.5,39.3,39.3,1495,1495,0.364,0.364,0.421,0.421,0.582,0.582,1,1,1.972,0.888,1.145,1.084137647
