Compound,A,OxidationStateofA,Aprime,OxidationStateofAprime,B,OxidationStateofB,Bprime,OxidationStateofBprime,X,OxidationStateofX,Xprime,OxidationStateofXprime,GroupCat,Temperature,Z,Volume,CalculatedDensity,SpaceGroup,SpaceGroupNumber,TiltAll_1,TiltAll_2,TiltAll_3,TiltAll_4,TiltAll_5,TiltAll_6,ZofX,ZofXprime,ZofB,ZofBprime,ZofA,ZofAprime,AtomicMassofX,AtomicMassofXprime,AtomicMassofB,AtomicMassofBprime,AtomicMassofA,AtomicMassofAprime,ARENofX,ARENofXprime,ARENofB,ARENofBprime,ARENofA,ARENofAprime,r_XIIofA,r_XIIofAprime,r_VIofBprime,r_VIofB,rofX,rofXprime,r_VIIofB,CrystalRadiusofA,CrystalRadiusofAprime,CrystalRadiusofBprime,CrystalRadiusofX,CrystalRadiusofXprime,CrystalRadiusofB,GroupofB,GroupofA,GroupofAprime,GroupofBprime,GroupofX,GroupofXprime,IonicRadiiofX,IonicRadiiofXprime,IonicRadiiofB,IonicRadiiofBprime,IonicRadiiofA,IonicRadiiofAprime,IonizationPotentialofX,IonizationPotentialofXprime,IonizationPotentialofB,IonizationPotentialofBprime,IonizationPotentialofA,IonizationPotentialofAprime,MendeleevNumberofX,MendeleevNumberofXprime,MendeleevNumberofB,MendeleevNumberofBprime,MendeleevNumberofA,MendeleevNumberofAprime,PaulingENofX,PaulingENofXprime,PaulingENofB,PaulingENofBprime,PaulingENofA,PaulingENofAprime,PeriodofX,PeriodofXprime,PeriodofB,PeriodofBprime,PeriodofA,PeriodofAprime,ValenceElectronsofX,ValenceElectronsofXprime,ValenceElectronsofB,ValenceElectronsofBprime,ValenceElectronsofA,ValenceElectronsofAprime,ZungerRadiiofX,ZungerRadiiofXprime,ZungerRadiiofB,ZungerRadiiofBprime,ZungerRadiiofA,ZungerRadiiofAprime,BoilingPtofA,BoilingPtofAprime,BoilingPtofB,BoilingPtofX,BoilingPtofXprime,BoilingPtofBprime,CoefficientofLinearThermalExpansionatSpecofA,CoefficientofLinearThermalExpansionatSpecofAprime,CoefficientofLinearThermalExpansionatSpecofB,CoefficientofLinearThermalExpansionatSpecofBprime,DensityatSpecofA,DensityatSpecofAprime,DensityatSpecofB,DensityatSpecofBprime,EnthalpyofFusionofA,EnthalpyofFusionofAprime,EnthalpyofFusionofB,EnthalpyofFusionofBprime,MeltingPtofA,MeltingPtofAprime,MeltingPtofB,MeltingPtofBprime,SpecificHeatCapacityofA,SpecificHeatCapacityofAprime,SpecificHeatCapacityofB,SpecificHeatCapacityofBprime,ThermalHeatConductivityofA,ThermalHeatConductivityofAprime,ThermalHeatConductivityofB,ThermalHeatConductivityofBprime,rA,rB,rX,ToleranceBVP,Vc
LaFeO3,La,3,La,3,Fe,3,Fe,3,O,-2,O,-2,NaN,1428,6,378.52,6.39,R-3cH,-300,-300,0,0,0,0,0,8,8,26,26,57,57,15.9994,15.9994,55.845,55.845,138.9055,138.9055,3.5,3.5,1.64,1.64,1.08,1.08,1.475,1.475,0.805,0.805,1.21,1.21,0.863,1.172,1.172,0.69,1.26,1.26,0.69,8,3,3,8,16,16,1.4,1.4,0.55,0.55,1.03,1.03,13.61806,13.61806,7.9024,7.9024,5.5769,5.5769,87,87,55,55,13,13,3.44,3.44,1.83,1.83,1.1,1.1,2,2,4,4,6,6,2,2,3,3,4,4,0.285,0.285,0.95,0.95,1.375,1.375,3464,3464,2861,-182.962,-182.962,2861,12.1,12.1,11.8,11.8,6.15,6.15,7.87,7.87,44.6,44.6,247.3,247.3,918,918,1538,1538,0.195,0.195,0.449,0.449,0.134,0.134,0.802,0.802,1.475,0.805,1.21,0.942224172,41.78067707
LaFeO3,La,3,La,3,Fe,3,Fe,3,O,-2,O,-2,NaN,1533,6,380.12,6.36,R-3cH,-300,-300,0,0,0,0,0,8,8,26,26,57,57,15.9994,15.9994,55.845,55.845,138.9055,138.9055,3.5,3.5,1.64,1.64,1.08,1.08,1.475,1.475,0.805,0.805,1.21,1.21,0.863,1.172,1.172,0.69,1.26,1.26,0.69,8,3,3,8,16,16,1.4,1.4,0.55,0.55,1.03,1.03,13.61806,13.61806,7.9024,7.9024,5.5769,5.5769,87,87,55,55,13,13,3.44,3.44,1.83,1.83,1.1,1.1,2,2,4,4,6,6,2,2,3,3,4,4,0.285,0.285,0.95,0.95,1.375,1.375,3464,3464,2861,-182.962,-182.962,2861,12.1,12.1,11.8,11.8,6.15,6.15,7.87,7.87,44.6,44.6,247.3,247.3,918,918,1538,1538,0.195,0.195,0.449,0.449,0.134,0.134,0.802,0.802,1.475,0.805,1.21,0.942224172,41.78067707
LaGaO3,La,3,La,3,Ga,3,Ga,3,O,-2,O,-2,NaN,293,4,236.21,7.22,Pbnm,62,10,11,0,0,0,0,8,8,31,31,57,57,15.9994,15.9994,69.723,69.723,138.9055,138.9055,3.5,3.5,1.82,1.82,1.08,1.08,1.475,1.475,0.776,0.776,1.21,1.21,0.834,1.172,1.172,0.76,1.26,1.26,0.76,13,3,3,13,16,16,1.4,1.4,0.62,0.62,1.03,1.03,13.61806,13.61806,5.9993,5.9993,5.5769,5.5769,87,87,74,74,13,13,3.44,3.44,1.81,1.81,1.1,1.1,2,2,4,4,6,6,2,2,4,4,4,4,0.285,0.285,0.76,0.76,1.375,1.375,3464,3464,2204,-182.962,-182.962,2204,12.1,12.1,18,18,6.15,6.15,5.91,5.91,44.6,44.6,80,80,918,918,29.767,29.767,0.195,0.195,0.374,0.374,0.134,0.134,0.406,0.406,1.475,0.776,1.21,0.955982733,42.38140591
LaGaO3,La,3,La,3,Ga,3,Ga,3,O,-2,O,-2,NaN,773,6,358.26,7.14,R-3cH,-300,-300,0,0,0,0,0,8,8,31,31,57,57,15.9994,15.9994,69.723,69.723,138.9055,138.9055,3.5,3.5,1.82,1.82,1.08,1.08,1.475,1.475,0.776,0.776,1.21,1.21,0.834,1.172,1.172,0.76,1.26,1.26,0.76,13,3,3,13,16,16,1.4,1.4,0.62,0.62,1.03,1.03,13.61806,13.61806,5.9993,5.9993,5.5769,5.5769,87,87,74,74,13,13,3.44,3.44,1.81,1.81,1.1,1.1,2,2,4,4,6,6,2,2,4,4,4,4,0.285,0.285,0.76,0.76,1.375,1.375,3464,3464,2204,-182.962,-182.962,2204,12.1,12.1,18,18,6.15,6.15,5.91,5.91,44.6,44.6,80,80,918,918,29.767,29.767,0.195,0.195,0.374,0.374,0.134,0.134,0.406,0.406,1.475,0.776,1.21,0.955982733,42.38140591
LaGaO3,La,3,La,3,Ga,3,Ga,3,O,-2,O,-2,NaN,1073,6,361.62,7.07,R-3cH,-300,-300,0,0,0,0,0,8,8,31,31,57,57,15.9994,15.9994,69.723,69.723,138.9055,138.9055,3.5,3.5,1.82,1.82,1.08,1.08,1.475,1.475,0.776,0.776,1.21,1.21,0.834,1.172,1.172,0.76,1.26,1.26,0.76,13,3,3,13,16,16,1.4,1.4,0.62,0.62,1.03,1.03,13.61806,13.61806,5.9993,5.9993,5.5769,5.5769,87,87,74,74,13,13,3.44,3.44,1.81,1.81,1.1,1.1,2,2,4,4,6,6,2,2,4,4,4,4,0.285,0.285,0.76,0.76,1.375,1.375,3464,3464,2204,-182.962,-182.962,2204,12.1,12.1,18,18,6.15,6.15,5.91,5.91,44.6,44.6,80,80,918,918,29.767,29.767,0.195,0.195,0.374,0.374,0.134,0.134,0.406,0.406,1.475,0.776,1.21,0.955982733,42.38140591
LaHoO3,La,3,La,3,Ho,3,Ho,3,O,-2,O,-2,NaN,1.5,4,305.22,7.66,Pnma,62,10,11,0,0,0,0,8,8,67,67,57,57,15.9994,15.9994,164.93032,164.93032,138.9055,138.9055,3.5,3.5,-300,-300,1.08,1.08,1.475,1.475,1.071,1.071,1.21,1.21,1.129,1.172,1.172,1.041,1.26,1.26,1.041,3,3,3,3,16,16,1.4,1.4,0.901,0.901,1.03,1.03,13.61806,13.61806,6.0215,6.0215,5.5769,5.5769,87,87,33,33,13,13,3.44,3.44,1.23,1.23,1.1,1.1,2,2,6,6,6,6,2,2,3,3,4,4,0.285,0.285,-300,-300,1.375,1.375,3464,3464,2700,-182.962,-182.962,2700,12.1,12.1,11.2,11.2,6.15,6.15,8.8,8.8,44.6,44.6,103,103,918,918,1474,1474,0.195,0.195,0.165,0.165,0.134,0.134,0.162,0.162,1.475,1.071,1.21,0.832346211,36.97362526
LaHoO3,La,3,La,3,Ho,3,Ho,3,O,-2,O,-2,5,300,4,304.78,7.67,Pnma,62,10,11,0,0,0,0,8,8,67,67,57,57,15.9994,15.9994,164.93032,164.93032,138.9055,138.9055,3.5,3.5,-300,-300,1.08,1.08,1.475,1.475,1.071,1.071,1.21,1.21,1.129,1.172,1.172,1.041,1.26,1.26,1.041,3,3,3,3,16,16,1.4,1.4,0.901,0.901,1.03,1.03,13.61806,13.61806,6.0215,6.0215,5.5769,5.5769,87,87,33,33,13,13,3.44,3.44,1.23,1.23,1.1,1.1,2,2,6,6,6,6,2,2,3,3,4,4,0.285,0.285,-300,-300,1.375,1.375,3464,3464,2700,-182.962,-182.962,2700,12.1,12.1,11.2,11.2,6.15,6.15,8.8,8.8,44.6,44.6,103,103,918,918,1474,1474,0.195,0.195,0.165,0.165,0.134,0.134,0.162,0.162,1.475,1.071,1.21,0.832346211,36.97362526
LaInO3,La,3,La,3,In,3,In,3,O,-2,O,-2,5,295,4,279.31,7.18,Pnma,62,10,11,0,0,0,0,8,8,49,49,57,57,15.9994,15.9994,114.818,114.818,138.9055,138.9055,3.5,3.5,1.49,1.49,1.08,1.08,1.475,1.475,0.948,0.948,1.21,1.21,1.006,1.172,1.172,0.94,1.26,1.26,0.94,13,3,3,13,16,16,1.4,1.4,0.8,0.8,1.03,1.03,13.61806,13.61806,5.78636,5.78636,5.5769,5.5769,87,87,75,75,13,13,3.44,3.44,1.78,1.78,1.1,1.1,2,2,5,5,6,6,2,2,4,4,4,4,0.285,0.285,0.94,0.94,1.375,1.375,3464,3464,2072,-182.962,-182.962,2072,12.1,12.1,32.1,32.1,6.15,6.15,7.31,7.31,44.6,44.6,28.6,28.6,918,918,156.6,156.6,0.195,0.195,0.233,0.233,0.134,0.134,0.816,0.816,1.475,0.948,1.21,0.879787631,39.0512229
LaLuO3,La,3,La,3,Lu,3,Lu,3,O,-2,O,-2,NaN,293,4,294,8.18,Pnma,62,10,11,0,0,0,0,8,8,71,71,57,57,15.9994,15.9994,174.967,174.967,138.9055,138.9055,3.5,3.5,-300,-300,1.08,1.08,1.475,1.475,1.017,1.017,1.21,1.21,1.075,1.172,1.172,1.001,1.26,1.26,1.001,3,3,3,3,16,16,1.4,1.4,0.86,0.86,1.03,1.03,13.61806,13.61806,5.4259,5.4259,5.5769,5.5769,87,87,41,41,13,13,3.44,3.44,1,1,1.1,1.1,2,2,6,6,6,6,2,2,4,4,4,4,0.285,0.285,-300,-300,1.375,1.375,3464,3464,3402,-182.962,-182.962,3402,12.1,12.1,9.9,9.9,6.15,6.15,9.84,9.84,44.6,44.6,126,126,918,918,1663,1663,0.195,0.195,0.154,0.154,0.134,0.134,0.164,0.164,1.475,1.017,1.21,0.852528831,37.85786822
LaLuS3,La,3,La,3,Lu,3,Lu,3,S,-2,S,-2,NaN,293,4,424.19,6.42,Pna21,33,-300,0,0,0,0,0,16,16,71,71,57,57,32.065,32.065,174.967,174.967,138.9055,138.9055,2.44,2.44,-300,-300,1.08,1.08,1.475,1.475,1.017,1.017,-300,-300,1.075,1.172,1.172,1.001,1.7,1.7,1.001,3,3,3,3,16,16,1.84,1.84,0.86,0.86,1.03,1.03,10.36001,10.36001,5.4259,5.4259,5.5769,5.5769,88,88,41,41,13,13,2.58,2.58,1,1,1.1,1.1,3,3,6,6,6,6,6,6,4,4,4,4,0.54,0.54,-300,-300,1.375,1.375,3464,3464,3402,444.61,444.61,3402,12.1,12.1,9.9,9.9,6.15,6.15,9.84,9.84,44.6,44.6,126,126,918,918,1663,1663,0.195,0.195,0.154,0.154,0.134,0.134,0.164,0.164,1.475,1.017,-300,0.706023593,37.85786822
LaNiO3,La,3,La,3,Ni,3,Ni,3,O,-2,O,-2,NaN,1.5,6,337.43,7.25,R-3cH,-300,-300,0,0,0,0,0,8,8,28,28,57,57,15.9994,15.9994,58.6934,58.6934,138.9055,138.9055,3.5,3.5,1.75,1.75,1.08,1.08,1.475,1.475,0.786,0.786,1.21,1.21,0.844,1.172,1.172,0.7,1.26,1.26,0.7,10,3,3,10,16,16,1.4,1.4,0.56,0.56,1.03,1.03,13.61806,13.61806,7.6398,7.6398,5.5769,5.5769,87,87,55,55,13,13,3.44,3.44,1.91,1.91,1.1,1.1,2,2,4,4,6,6,2,2,2,2,4,4,0.285,0.285,0.96,0.96,1.375,1.375,3464,3464,2913,-182.962,-182.962,2913,12.1,12.1,13.4,13.4,6.15,6.15,8.9,8.9,44.6,44.6,290.3,290.3,918,918,1455,1455,0.195,0.195,0.445,0.445,0.134,0.134,0.907,0.907,1.475,0.786,1.21,0.95119324,42.1723163
LaNiO3,La,3,La,3,Ni,3,Ni,3,O,-2,O,-2,NaN,30,6,337.44,7.25,R-3cH,-300,-300,0,0,0,0,0,8,8,28,28,57,57,15.9994,15.9994,58.6934,58.6934,138.9055,138.9055,3.5,3.5,1.75,1.75,1.08,1.08,1.475,1.475,0.786,0.786,1.21,1.21,0.844,1.172,1.172,0.7,1.26,1.26,0.7,10,3,3,10,16,16,1.4,1.4,0.56,0.56,1.03,1.03,13.61806,13.61806,7.6398,7.6398,5.5769,5.5769,87,87,55,55,13,13,3.44,3.44,1.91,1.91,1.1,1.1,2,2,4,4,6,6,2,2,2,2,4,4,0.285,0.285,0.96,0.96,1.375,1.375,3464,3464,2913,-182.962,-182.962,2913,12.1,12.1,13.4,13.4,6.15,6.15,8.9,8.9,44.6,44.6,290.3,290.3,918,918,1455,1455,0.195,0.195,0.445,0.445,0.134,0.134,0.907,0.907,1.475,0.786,1.21,0.95119324,42.1723163
LaNiO3,La,3,La,3,Ni,3,Ni,3,O,-2,O,-2,NaN,100,6,337.58,7.25,R-3cH,-300,-300,0,0,0,0,0,8,8,28,28,57,57,15.9994,15.9994,58.6934,58.6934,138.9055,138.9055,3.5,3.5,1.75,1.75,1.08,1.08,1.475,1.475,0.786,0.786,1.21,1.21,0.844,1.172,1.172,0.7,1.26,1.26,0.7,10,3,3,10,16,16,1.4,1.4,0.56,0.56,1.03,1.03,13.61806,13.61806,7.6398,7.6398,5.5769,5.5769,87,87,55,55,13,13,3.44,3.44,1.91,1.91,1.1,1.1,2,2,4,4,6,6,2,2,2,2,4,4,0.285,0.285,0.96,0.96,1.375,1.375,3464,3464,2913,-182.962,-182.962,2913,12.1,12.1,13.4,13.4,6.15,6.15,8.9,8.9,44.6,44.6,290.3,290.3,918,918,1455,1455,0.195,0.195,0.445,0.445,0.134,0.134,0.907,0.907,1.475,0.786,1.21,0.95119324,42.1723163
LaNiO3,La,3,La,3,Ni,3,Ni,3,O,-2,O,-2,NaN,293,6,338.34,7.23,R-3cH,-300,-300,0,0,0,0,0,8,8,28,28,57,57,15.9994,15.9994,58.6934,58.6934,138.9055,138.9055,3.5,3.5,1.75,1.75,1.08,1.08,1.475,1.475,0.786,0.786,1.21,1.21,0.844,1.172,1.172,0.7,1.26,1.26,0.7,10,3,3,10,16,16,1.4,1.4,0.56,0.56,1.03,1.03,13.61806,13.61806,7.6398,7.6398,5.5769,5.5769,87,87,55,55,13,13,3.44,3.44,1.91,1.91,1.1,1.1,2,2,4,4,6,6,2,2,2,2,4,4,0.285,0.285,0.96,0.96,1.375,1.375,3464,3464,2913,-182.962,-182.962,2913,12.1,12.1,13.4,13.4,6.15,6.15,8.9,8.9,44.6,44.6,290.3,290.3,918,918,1455,1455,0.195,0.195,0.445,0.445,0.134,0.134,0.907,0.907,1.475,0.786,1.21,0.95119324,42.1723163
LaPdO3,La,3,La,3,Pd,3,Pd,3,O,-2,O,-2,NaN,293,4,257.25,7.57,Pbnm,62,10,11,0,0,0,0,8,8,46,46,57,57,15.9994,15.9994,106.42,106.42,138.9055,138.9055,3.5,3.5,1.35,1.35,1.08,1.08,1.475,1.475,-300,-300,1.21,1.21,0,1.172,1.172,0.9,1.26,1.26,0.9,10,3,3,10,16,16,1.4,1.4,0.76,0.76,1.03,1.03,13.61806,13.61806,8.3369,8.3369,5.5769,5.5769,87,87,59,59,13,13,3.44,3.44,2.2,2.2,1.1,1.1,2,2,5,5,6,6,2,2,1,1,4,4,0.285,0.285,1.08,1.08,1.375,1.375,3464,3464,2963,-182.962,-182.962,2963,12.1,12.1,11.8,11.8,6.15,6.15,12,12,44.6,44.6,157.3,157.3,918,918,1554.8,1554.8,0.195,0.195,0.244,0.244,0.134,0.134,0.718,0.718,1.475,-300,1.21,-300,-0.616269736
LaRhO3,La,3,La,3,Rh,3,Rh,3,O,-2,O,-2,NaN,294,4,248.68,7.69,Pbnm,62,10,11,0,0,0,0,8,8,45,45,57,57,15.9994,15.9994,102.9055,102.9055,138.9055,138.9055,3.5,3.5,1.45,1.45,1.08,1.08,1.475,1.475,0.839,0.839,1.21,1.21,0.897,1.172,1.172,0.805,1.26,1.26,0.805,9,3,3,9,16,16,1.4,1.4,0.67,0.67,1.03,1.03,13.61806,13.61806,7.4589,7.4589,5.5769,5.5769,87,87,59,59,13,13,3.44,3.44,2.28,2.28,1.1,1.1,2,2,5,5,6,6,2,2,4,4,4,4,0.285,0.285,1.11,1.11,1.375,1.375,3464,3464,3695,-182.962,-182.962,3695,12.1,12.1,8.2,8.2,6.15,6.15,12.4,12.4,44.6,44.6,258.4,258.4,918,918,1963,1963,0.195,0.195,0.243,0.243,0.134,0.134,1.5,1.5,1.475,0.839,1.21,0.926589413,41.09770705
LaRuO3,La,3,La,3,Ru,3,Ru,3,O,-2,O,-2,NaN,293,4,248.75,7.69,Pnma,62,10,11,0,0,0,0,8,8,44,44,57,57,15.9994,15.9994,101.07,101.07,138.9055,138.9055,3.5,3.5,1.42,1.42,1.08,1.08,1.475,1.475,0.816,0.816,1.21,1.21,0.874,1.172,1.172,0.82,1.26,1.26,0.82,8,3,3,8,16,16,1.4,1.4,0.68,0.68,1.03,1.03,13.61806,13.61806,7.3605,7.3605,5.5769,5.5769,87,87,56,56,13,13,3.44,3.44,2.2,2.2,1.1,1.1,2,2,5,5,6,6,2,2,6,6,4,4,0.285,0.285,1.145,1.145,1.375,1.375,3464,3464,4150,-182.962,-182.962,4150,12.1,12.1,6.4,6.4,6.15,6.15,12.1,12.1,44.6,44.6,381.8,381.8,918,918,2333,2333,0.195,0.195,0.238,0.238,0.134,0.134,1.17,1.17,1.475,0.816,1.21,0.937108444,41.55724548
LaScO3,La,3,La,3,Sc,3,Sc,3,O,-2,O,-2,NaN,293,4,265.97,5.79,Pnma,62,10,11,0,0,0,0,8,8,21,21,57,57,15.9994,15.9994,44.95591,44.95591,138.9055,138.9055,3.5,3.5,1.2,1.2,1.08,1.08,1.475,1.475,0.895,0.895,1.21,1.21,0.953,1.172,1.172,0.885,1.26,1.26,0.885,3,3,3,3,16,16,1.4,1.4,0.75,0.75,1.03,1.03,13.61806,13.61806,6.5615,6.5615,5.5769,5.5769,87,87,11,11,13,13,3.44,3.44,1.36,1.36,1.1,1.1,2,2,4,4,6,6,2,2,3,3,4,4,0.285,0.285,1.22,1.22,1.375,1.375,3464,3464,2836,-182.962,-182.962,2836,12.1,12.1,10.2,10.2,6.15,6.15,2.99,2.99,44.6,44.6,314,314,918,918,1541,1541,0.195,0.195,0.567,0.567,0.134,0.134,0.158,0.158,1.475,0.895,1.21,0.901939053,40.0202135
LaScS3,La,3,La,3,Sc,3,Sc,3,S,-2,S,-2,NaN,293,4,450.1,4.13,Pna21,33,-300,0,0,0,0,0,16,16,21,21,57,57,32.065,32.065,44.95591,44.95591,138.9055,138.9055,2.44,2.44,1.2,1.2,1.08,1.08,1.475,1.475,0.895,0.895,-300,-300,0.953,1.172,1.172,0.885,1.7,1.7,0.885,3,3,3,3,16,16,1.84,1.84,0.75,0.75,1.03,1.03,10.36001,10.36001,6.5615,6.5615,5.5769,5.5769,88,88,11,11,13,13,2.58,2.58,1.36,1.36,1.1,1.1,3,3,4,4,6,6,6,6,3,3,4,4,0.54,0.54,1.22,1.22,1.375,1.375,3464,3464,2836,444.61,444.61,2836,12.1,12.1,10.2,10.2,6.15,6.15,2.99,2.99,44.6,44.6,314,314,918,918,1541,1541,0.195,0.195,0.567,0.567,0.134,0.134,0.158,0.158,1.475,0.895,-300,0.705735617,40.0202135
LaTiO3,La,3,La,3,Ti,3,Ti,3,O,-2,O,-2,NaN,8,4,249.17,6.26,Pbnm,62,10,11,0,0,0,0,8,8,22,22,57,57,15.9994,15.9994,47.867,47.867,138.9055,138.9055,3.5,3.5,1.32,1.32,1.08,1.08,1.475,1.475,0.837,0.837,1.21,1.21,0.895,1.172,1.172,0.81,1.26,1.26,0.81,4,3,3,4,16,16,1.4,1.4,0.67,0.67,1.03,1.03,13.61806,13.61806,6.8281,6.8281,5.5769,5.5769,87,87,43,43,13,13,3.44,3.44,1.54,1.54,1.1,1.1,2,2,4,4,6,6,2,2,4,4,4,4,0.285,0.285,1.15,1.15,1.375,1.375,3464,3464,3287,-182.962,-182.962,3287,12.1,12.1,8.6,8.6,6.15,6.15,4.51,4.51,44.6,44.6,295.6,295.6,918,918,1670,1670,0.195,0.195,0.522,0.522,0.134,0.134,0.219,0.219,1.475,0.837,1.21,0.927494728,41.13726307
LaTiO3,La,3,La,3,Ti,3,Ti,3,O,-2,O,-2,NaN,293,4,250.38,6.23,Pbnm,62,10,11,0,0,0,0,8,8,22,22,57,57,15.9994,15.9994,47.867,47.867,138.9055,138.9055,3.5,3.5,1.32,1.32,1.08,1.08,1.475,1.475,0.837,0.837,1.21,1.21,0.895,1.172,1.172,0.81,1.26,1.26,0.81,4,3,3,4,16,16,1.4,1.4,0.67,0.67,1.03,1.03,13.61806,13.61806,6.8281,6.8281,5.5769,5.5769,87,87,43,43,13,13,3.44,3.44,1.54,1.54,1.1,1.1,2,2,4,4,6,6,2,2,4,4,4,4,0.285,0.285,1.15,1.15,1.375,1.375,3464,3464,3287,-182.962,-182.962,3287,12.1,12.1,8.6,8.6,6.15,6.15,4.51,4.51,44.6,44.6,295.6,295.6,918,918,1670,1670,0.195,0.195,0.522,0.522,0.134,0.134,0.219,0.219,1.475,0.837,1.21,0.927494728,41.13726307
LaTmO3,La,3,La,3,Tm,3,Tm,3,O,-2,O,-2,5,298,4,299.34,7.9,Pnma,62,10,11,0,0,0,0,8,8,69,69,57,57,15.9994,15.9994,168.93421,168.93421,138.9055,138.9055,3.5,3.5,-300,-300,1.08,1.08,1.475,1.475,1.046,1.046,1.21,1.21,1.104,1.172,1.172,1.02,1.26,1.26,1.02,3,3,3,3,16,16,1.4,1.4,0.88,0.88,1.03,1.03,13.61806,13.61806,6.18431,6.18431,5.5769,5.5769,87,87,37,37,13,13,3.44,3.44,1.25,1.25,1.1,1.1,2,2,6,6,6,6,2,2,3,3,4,4,0.285,0.285,-300,-300,1.375,1.375,3464,3464,1950,-182.962,-182.962,1950,12.1,12.1,13.3,13.3,6.15,6.15,9.32,9.32,44.6,44.6,99.7,99.7,918,918,1545,1545,0.195,0.195,0.16,0.16,0.134,0.134,0.169,0.169,1.475,1.046,1.21,0.841569906,37.3778059
LaTmO3,La,3,La,3,Tm,3,Tm,3,O,-2,O,-2,NaN,1173,4,299.34,7.9,Pnma,62,10,11,0,0,0,0,8,8,69,69,57,57,15.9994,15.9994,168.93421,168.93421,138.9055,138.9055,3.5,3.5,-300,-300,1.08,1.08,1.475,1.475,1.046,1.046,1.21,1.21,1.104,1.172,1.172,1.02,1.26,1.26,1.02,3,3,3,3,16,16,1.4,1.4,0.88,0.88,1.03,1.03,13.61806,13.61806,6.18431,6.18431,5.5769,5.5769,87,87,37,37,13,13,3.44,3.44,1.25,1.25,1.1,1.1,2,2,6,6,6,6,2,2,3,3,4,4,0.285,0.285,-300,-300,1.375,1.375,3464,3464,1950,-182.962,-182.962,1950,12.1,12.1,13.3,13.3,6.15,6.15,9.32,9.32,44.6,44.6,99.7,99.7,918,918,1545,1545,0.195,0.195,0.16,0.16,0.134,0.134,0.169,0.169,1.475,1.046,1.21,0.841569906,37.3778059
LaTmO3,La,3,La,3,Tm,3,Tm,3,O,-2,O,-2,NaN,1273,4,306.39,7.71,Pnma,62,10,11,0,0,0,0,8,8,69,69,57,57,15.9994,15.9994,168.93421,168.93421,138.9055,138.9055,3.5,3.5,-300,-300,1.08,1.08,1.475,1.475,1.046,1.046,1.21,1.21,1.104,1.172,1.172,1.02,1.26,1.26,1.02,3,3,3,3,16,16,1.4,1.4,0.88,0.88,1.03,1.03,13.61806,13.61806,6.18431,6.18431,5.5769,5.5769,87,87,37,37,13,13,3.44,3.44,1.25,1.25,1.1,1.1,2,2,6,6,6,6,2,2,3,3,4,4,0.285,0.285,-300,-300,1.375,1.375,3464,3464,1950,-182.962,-182.962,1950,12.1,12.1,13.3,13.3,6.15,6.15,9.32,9.32,44.6,44.6,99.7,99.7,918,918,1545,1545,0.195,0.195,0.16,0.16,0.134,0.134,0.169,0.169,1.475,1.046,1.21,0.841569906,37.3778059
LaVO3,La,3,La,3,V,3,V,3,O,-2,O,-2,NaN,10,4,241.1,6.55,P1121/a,14,10,11,0,0,0,0,8,8,23,23,57,57,15.9994,15.9994,50.9415,50.9415,138.9055,138.9055,3.5,3.5,1.45,1.45,1.08,1.08,1.475,1.475,0.789,0.789,1.21,1.21,0.847,1.172,1.172,0.78,1.26,1.26,0.78,5,3,3,5,16,16,1.4,1.4,0.64,0.64,1.03,1.03,13.61806,13.61806,6.7462,6.7462,5.5769,5.5769,87,87,46,46,13,13,3.44,3.44,1.63,1.63,1.1,1.1,2,2,4,4,6,6,2,2,5,5,4,4,0.285,0.285,1.09,1.09,1.375,1.375,3464,3464,3407,-182.962,-182.962,3407,12.1,12.1,8.4,8.4,6.15,6.15,6,6,44.6,44.6,422,422,918,918,1910,1910,0.195,0.195,0.489,0.489,0.134,0.134,0.307,0.307,1.475,0.789,1.21,0.949765737,42.10999112
LaVO3,La,3,La,3,V,3,V,3,O,-2,O,-2,NaN,10,4,241.1,6.55,Pnma,62,10,11,0,0,0,0,8,8,23,23,57,57,15.9994,15.9994,50.9415,50.9415,138.9055,138.9055,3.5,3.5,1.45,1.45,1.08,1.08,1.475,1.475,0.789,0.789,1.21,1.21,0.847,1.172,1.172,0.78,1.26,1.26,0.78,5,3,3,5,16,16,1.4,1.4,0.64,0.64,1.03,1.03,13.61806,13.61806,6.7462,6.7462,5.5769,5.5769,87,87,46,46,13,13,3.44,3.44,1.63,1.63,1.1,1.1,2,2,4,4,6,6,2,2,5,5,4,4,0.285,0.285,1.09,1.09,1.375,1.375,3464,3464,3407,-182.962,-182.962,3407,12.1,12.1,8.4,8.4,6.15,6.15,6,6,44.6,44.6,422,422,918,918,1910,1910,0.195,0.195,0.489,0.489,0.134,0.134,0.307,0.307,1.475,0.789,1.21,0.949765737,42.10999112
